Concept1,Concept2,PathLength,LikertScore,r1_t1_AtoB,r1_t1_BtoA,r1_t10_AtoB,r1_t10_BtoA,r1_t100_AtoB,r1_t100_BtoA,r5_t1_AtoB,r5_t1_BtoA,r5_t10_AtoB,r5_t10_BtoA,r5_t100_AtoB,r5_t100_BtoA,r9_t1_AtoB,r9_t1_BtoA,r9_t10_AtoB,r9_t10_BtoA,r9_t100_AtoB,r9_t100_BtoA
device,red,2,1,0.0692184795116305,0.6757267624742911,0.11899817884409283,1.6966059283306085,0.1193525898282683,1.7012561488714102,0.03413486054026854,0.11575948828154399,0.1629037716169082,1.3629127766191056,0.14591646698674582,1.2769926467616388,0.0019137114957229714,0.0009259269666828085,0.06276176846787412,0.38612222949272423,0.1628618453478418,1.0395638579968687
lessons,learner,2,6,1.3952656434474617,0.8889144945963129,0.6718486644991634,0.3525448288064671,0.6667201392653204,0.0,0.41199330972058246,0.25925778766687857,0.8914879166302293,0.5365598751264445,0.6932918140712736,0.4016172843466955,0.015789059425423056,0.009766369993642717,0.4362647947952339,0.26873087569749954,0.7668949275359136,0.46853406089807087
practice,building,2,2,1.1481803956350822,1.6875,0.43754127004374976,0.6703478590415226,0.0,0.0,0.3373705882112088,0.5208333333333334,0.4956265457383818,0.8037156087916271,0.4378673846795648,0.6929989674919509,0.012940624759650852,0.020833333333333325,0.313624448039188,0.5045352948108556,0.4474697741579303,0.7255769653024744
game,classes,2,2,1.7151076288794769,2.3734365499111694,1.1066127645849986,1.6250636469536097,1.1041967923641696,1.6212707150919488,0.463155015345498,0.6844891580937174,0.9577820920029473,1.4709213024389385,0.839111836313167,1.2768307664523426,0.016422411943360794,0.025680827495109318,0.4293124197364612,0.6726955756474462,0.71289527270047,1.1210414694165556
time,cache,3,1,0.11045490903549429,0.0828409090909091,0.22966849370932912,0.9399310794568675,0.0,0.9317990717203393,0.017552219150357866,0.014204545454545454,0.31689801828003034,0.9953344875095712,0.25539010207592183,0.8336105591449583,0.00013173866476843011,0.00011363636363636357,0.052334734360291,0.1300136897882715,0.29570853382711537,0.8491381750605677
players,gadget,2,2,0.1452173093723436,0.018423049450549452,0.6264448250731323,1.0308305501533512,0.6268712630038584,1.0347078558792906,0.02181163886087241,0.0016947751322751324,0.4802583897503421,0.7403235243974388,0.5473181881668245,0.8756659452330624,0.00015358150798096683,2.615316781983446e-06,0.09583232699179978,0.1439260548502034,0.4820567431167269,0.7523175055654057
plant,automobile,4,1,0.0,0.0,0.6369235673059915,0.028843852888637722,0.0,0.0,0.0,0.0,0.3955985515351647,0.0627874162956998,0.6567994146428583,0.1094238955460989,0.0,0.0,0.007045391315344182,0.0016293647656321526,0.5488411100221176,0.12981474375871233
four-legged,commuting,4,1,0.0013947704081632654,0.0,0.3569132979807059,0.12876594491681803,0.3581863893377333,0.0,7.381424792139077e-05,0.0,0.3085163690498069,0.11708386261829333,0.43781137748801113,0.18243040840178282,2.3620559334845027e-08,0.0,0.005720082032954799,0.001560015985033362,0.4436678630412458,0.19499021743734785
sadness,display,4,2,0.0,0.0,0.12795843024419323,0.039902730492923644,0.0,0.0,0.0,0.0,0.1415583081898869,0.10760019662063464,0.18244683114676105,0.14592821948356277,0.0,0.0,0.003553037211046138,0.0025489057174573173,0.20248293057952338,0.197264723193635
data processing,desk,2,1,0.9487263501145761,0.7232142857142858,0.5293832519265114,0.4294525497404367,0.0,0.4276638032586202,0.27368473502737717,0.22321428571428573,0.5030024733807891,0.4396091498031464,0.47437056128070026,0.40128008665291187,0.010335638137623115,0.008928571428571425,0.25569509118117273,0.22164035333911064,0.45298144210961566,0.3946770599813296
instruments,monitor,4,3,0.0,0.0,0.2265824622713776,0.2755773202208561,0.22882202857750555,0.2782923626339189,0.0,0.0,0.17173171245611696,0.2874658505277694,0.2554098774904332,0.4376715874727297,0.0,0.0,0.0029112650063836277,0.005171633966957246,0.24789489115079477,0.4851251008208217
device,teachers,2,1,0.188274862298885,0.1485853281334051,0.6473434107877334,1.7001691256041829,0.0,1.7012561488714106,0.06436241255614994,0.024603468113083497,0.5752073298193462,1.1822245908039037,0.6202726185857562,1.2769926487463312,0.00275187456568994,0.00019007381507381494,0.10351900149810349,0.1644501206945915,0.595408859387925,1.0147190631451255
skill,depression,3,1,0.001060767404499337,0.0,0.31768947972424255,1.193505199657598,0.0,1.2036905960219437,7.402309171333543e-05,0.0,0.24163377291123753,0.9202024842361434,0.2918483830876579,1.2039720862097771,1.012976484650217e-07,0.0,0.017491193980795745,0.07223762387118146,0.26028046797353216,1.129515018298705
anger,programmable,3,1,0.0,0.0,0.03996231670564071,0.1281466128029159,0.0,0.1293212494650307,0.0,0.0,0.2000664283073746,0.21466211480803515,0.1459434925202254,0.182414806226666,0.0,0.0,0.05367724534459543,0.05795818901704912,0.2212868069113381,0.22604778461704692
hauling,knowledge,4,1,0.0,0.0,0.40002171543973386,0.01975959726400947,0.0,0.0,0.0,0.0,0.36378034706397766,0.04116113817592529,0.6203562172209062,0.07292625157025712,0.0,0.0,0.004742070680040073,0.0004657657993080583,0.6483292073579436,0.0905529361944106
canine,style,3,1,0.018138485210282218,0.0,0.049649544370705845,0.4162264645911392,0.04982208740224631,0.0,0.014310093756964848,0.0,0.1554543162238015,0.3029126881596338,0.18258663127377273,0.3648709771557387,0.00019354121365047604,0.0,0.02091650684062874,0.017940121352266206,0.2473108961024627,0.3184814963394239
friendship,classrooms,3,2,0.09952496850897707,0.0,0.23980385596386608,0.31398073807134497,0.0,0.0,0.03427118219283292,0.0,0.29323354009238334,0.2651788551744335,0.29214634532158557,0.25537579581041703,0.000407863818484394,0.0,0.041623330962613565,0.019700355027496067,0.33207149314109835,0.23218518796576576
health,motorcycle,3,1,0.11215225185907388,0.0,0.3353788139225507,1.0845446892637722,0.33829612553310856,1.1041606107381885,0.01746371494073791,0.0,0.28314999630363763,0.5958819122856066,0.3648626385697932,0.8390991041429879,0.00012393181665111316,0.0,0.02280103331262863,0.031653600840212126,0.3441570592871806,0.6181636098461363
input,congestion,3,2,0.004344624822524265,0.032799894968603374,0.4018306825373916,0.8134759382323168,0.0,0.0,0.0003790524855813145,0.002803663423634531,0.2235762509941559,0.4588085254942732,0.32828359387856637,0.6931446518530309,5.616493337097676e-07,4.030903224907966e-06,0.006120983644444608,0.012685438100689828,0.24799037995239936,0.5408356356179495
community,horsepower,4,1,0.044222791138052914,0.012248620129870129,0.13922336999641,0.4987955195230688,0.0,0.5073553978853098,0.004000195526473584,0.0010991612554112555,0.18891722007004613,0.32055891304771705,0.21889701666587721,0.4013263163749931,6.038652901179116e-06,1.6504329004328989e-06,0.006218597581766253,0.006622012562379355,0.2533577022731156,0.3233941753583914
friendship,prey,3,1,0.06874520448108987,0.0,0.1693620291006373,0.31067356268762536,0.0,0.0,0.0357826616792815,0.0,0.3274575802893726,0.2591999285131672,0.32835478232495524,0.2553757951251095,0.0004591397336854985,0.0,0.04913705036643584,0.01807713218477088,0.4275273285375595,0.22870873979221745
application,ball,4,1,0.0,0.0,0.1290753546606514,0.049702906631324484,0.0,0.0,0.0,0.0,0.14462933323527227,0.13913107129365318,0.18242382753712347,0.18238196036088167,0.0,0.0,0.002897597753673175,0.004045300907633756,0.20333363649292838,0.247091248705558
team,keyboard,1,1,0.7306531510663115,12.857142857142858,0.15979342588887135,1.3513770652406865,0.15918989058670777,1.343059677026757,1.5148305190997309,7.142857142857143,0.4114064057113624,1.7482234634035125,0.2918938107506816,1.1310437174631593,0.5073441549953365,1.4285714285714284,2.1919981002402267,6.1965161212113555,0.3989993138412303,1.0941350150194016
growth,pedals,2,1,0.16039760867431088,0.0,0.5245177906111349,1.4374571604238247,0.0,1.4317155191151467,0.09217887125584785,0.0,0.4433589213980255,1.185525481839302,0.4743212572565803,1.1671620528145414,0.00564180395409204,0.0,0.19424183418910063,0.43107292490385435,0.43897475637492134,1.007991659146476
four-wheel,propulsion,3,4,0.0,0.0,0.029979697829790042,0.14929161139056124,0.0,0.0,0.0,0.0,0.11057343074403381,0.2445212383006141,0.10945417159193532,0.2553854314357221,0.0,0.0,0.010276407260915268,0.017296748205074503,0.15862470623012734,0.32251267089372276
mammal,output,3,1,0.08567797910974992,0.0,0.21941523604586863,0.8047069302697598,0.0,0.8058697030582822,0.00922610037204787,0.0,0.19634632153279374,0.5237114281435746,0.21896450356272254,0.6202570241296002,3.5874406400569036e-05,0.0,0.012716609817257227,0.022563658203957532,0.21510844539484747,0.50295504595457
education,cold-blooded,4,1,0.0,0.0,0.019468632803260444,0.1491677716966031,0.0,0.0,0.0,0.0,0.04745373174746529,0.17129879953921515,0.07296603849660466,0.2555565448863852,0.0,0.0,0.0009938068770532285,0.0033903218712034596,0.09268452772372034,0.28399572874845797
motivation,lessons,3,4,0.039448051948051954,0.14536046801210153,0.349944087938831,0.7467144351865037,0.34889476397096103,0.746363706190506,0.006764069264069264,0.02434200210301063,0.3746892851355852,0.617692530209301,0.4016172844072154,0.6933159405577833,5.411255411255408e-05,0.0001904193108028334,0.030657390307915842,0.04427996488801286,0.4250972396936484,0.6509764895436565
joy,engine,3,1,0.0615765306122449,0.1757460306122449,0.22905611991630975,0.3354663562446412,0.22886148840958842,0.33828387985491704,0.010274943310657597,0.027178996598639454,0.22637408989088076,0.3090258882190248,0.2554065774105268,0.36486335221611466,7.993197278911561e-05,0.0001956360544217686,0.020690540839129405,0.030138141571544114,0.2550575881579165,0.3569253501884874
citrus,sadness,4,1,0.0021870000000000014,0.0,0.03990110152383186,0.21402403191442426,0.0,0.20880181646760593,0.0005787037037037038,0.0,0.11298944374309468,0.12271704680696724,0.1459282219470328,0.1823724172642796,3.33333333333333e-07,0.0,0.002321082589117668,0.0012163069450753725,0.20091640432733682,0.161618101427817
memory,menace,4,1,0.000246637343952214,0.0,0.03882406164343849,0.31405055153075995,0.0,0.31831099200363805,6.237869854403372e-05,0.0,0.08659040822196441,0.16301114197425193,0.14592945900197019,0.2918503333631644,3.443962777281899e-08,0.0,0.0014031938911652844,0.0013420090448535223,0.17597708864691017,0.2345119546036981
equipment,apple,2,1,0.1991668359694138,0.22787815468099307,1.8663225920967594,1.5358706572689538,1.878479038192062,1.5426227472264007,0.07690733650886969,0.03093287729873429,1.4394286547257111,1.1646850032492448,1.6410489696493378,1.2771847987364875,0.00392277280321929,0.00019264832524488863,0.26819888508949496,0.20183753432191598,1.4529487316670149,1.0874253982978792
commute,semi-trailer,2,2,0.09204545454545454,0.0,0.011028205480392198,0.8714202042495347,0.0,0.7360548652421404,0.14204545454545456,0.0,0.14229944685809426,3.2240399837896954,0.03647646283296042,0.6566539408444141,0.010227272727272724,0.0,0.23679106442447842,2.5955220327239346,0.10378648175454258,1.250628445940271
peril,display,3,1,0.0,0.0,0.12942081025468818,0.03982442046667567,0.0,0.0,0.0,0.0,0.16154779432565253,0.12174543460792323,0.1824468335213695,0.14593259782863943,0.0,0.0,0.014669300894726525,0.013350226168957069,0.20910895258056525,0.20322353484767514
breeds,building,3,1,0.13851974260754077,0.0,0.43723118951170215,0.6129373734298965,0.0,0.0,0.02533942839688818,0.0,0.36480533658815484,0.41179814765638617,0.4378673846213931,0.5107489501237595,0.00022900712454304586,0.0,0.028485729493815507,0.020670192219671493,0.4153631945642938,0.4257642258998861
variety,hunting,3,1,0.3632200970754492,0.0,0.8127164824687653,1.103749365016499,0.0,1.1140097703481593,0.05668627795400879,0.0,0.5464635258602291,0.6948152621958803,0.6567201782034577,0.8755395870617266,0.0004171028171398756,0.0,0.04375260324406307,0.04650115834939061,0.531858196069249,0.6927269524759972
competition,knowledge,2,3,0.007358355388567477,0.007655387581168833,0.4082087807358624,1.0920226347613113,0.40807191291984185,1.0940718291110858,0.002227314090611837,0.0006869757846320346,0.5531889450198644,0.9475675624828879,0.6203562199139249,1.0944231884352635,2.29049921072336e-05,1.031520562770562e-06,0.11285014908154106,0.15746040673443853,0.7290250941959903,1.0724738841762007
banana,education,4,1,0.01225170106894911,0.0,0.1449967566263704,0.21968773252390442,0.14932786313609941,0.0,0.0006197903467565547,0.0,0.13440676061145224,0.11740726746296686,0.255556533361952,0.25531762832554816,1.854878248621692e-07,0.0,0.0012916746154989786,0.0008135025198771686,0.25487618610997687,0.216522446503316
pedals,coach,3,1,0.018227585881873808,0.0,0.24912506401614803,0.5282802414746975,0.24938509368717507,0.527343772013062,0.0016610167866382356,0.0,0.27526820794452306,0.40415673568791316,0.3286438411518104,0.4743212619613318,2.5501672096842532e-06,0.0,0.01434655855149328,0.015764964677680623,0.3645348476044008,0.4322942320281922
engine,improvement,2,3,0.1080000000000001,0.0,0.10005682068229593,0.23073218235897108,0.0,0.0,0.16666666666666666,0.0,0.41892524337527787,0.3189988006015704,0.36619640384190605,0.2554065771651025,0.011999999999999995,0.0,0.32987561434075113,0.16137420817366474,0.5390035213617251,0.28249172099175357
data,responsibilities,3,2,0.0017496000000000005,0.0,0.06962225902633079,0.22825169952723845,0.0,0.0,0.0008333333333333333,0.0,0.24517742839534196,0.22294091952401857,0.2553904000135095,0.2551547054254696,2.3999999999999978e-06,0.0,0.028274053853061677,0.019714408804866478,0.35914807255889175,0.2670717858654475
sport,bicycle,2,6,0.11787388287224707,0.0,0.19860098605827042,0.6278637544477921,0.0,0.6265914286655008,0.1596016881508985,0.0,0.4500433718035128,0.976469229902359,0.4378045851725735,0.8390851821413643,0.011169167633865152,0.0,0.3357758518195202,0.54121110991601,0.5822257676798984,0.9762104998836261
hauling,education,4,1,0.0,0.0,0.14622561203274892,0.01991309928351978,0.0,0.0,0.0,0.0,0.1771177474482891,0.05016987946219007,0.25555654544561524,0.07292625182421819,0.0,0.0,0.0048673355116105425,0.001193185014542648,0.2909578728204532,0.09541826299756183
threat,goal,3,2,0.0,0.0,0.35784926091113745,0.4467992245738915,0.3581362706125585,0.0,0.0,0.0,0.3323034988795951,0.3593405096589694,0.4378166003065337,0.47429255668017245,0.0,0.0,0.01632397428448504,0.014411369629959064,0.4577780711663616,0.46315175907893374
mouse,love,3,1,0.14460269840786016,0.13641294451996872,0.6197074737868296,0.5176489597452121,0.616787467402356,0.5172035883169985,0.023421695494001887,0.02274525394480599,0.5167101150257037,0.4391337440934075,0.5107742987254683,0.43776615570145067,0.00017997381665853964,0.00017766437367743617,0.05272411450312414,0.04416976501901729,0.4606238495969098,0.401420236809703
four-wheel,music,3,1,0.15000000000000002,0.0,0.665806732458447,0.1496175342175704,0.6664234545984262,0.0,0.025720164609053502,0.0,0.6219460841203556,0.2315815875289464,0.6931506039962616,0.2553854296155643,0.00020576131687242787,0.0,0.05692010073860477,0.022344393970447414,0.6955381394731932,0.311283918849594
career,anger,3,1,0.00410746740255921,0.0,0.12890799281508733,1.110238088715767,0.1293212494650307,0.0,0.001162117245079468,0.0,0.1493300990317964,0.6908950907964411,0.1824148063723628,0.8760089481540829,2.95373119743946e-06,0.0,0.011899795141717918,0.036308984380365526,0.20260858075947186,0.7004736319046598
canine,predator,3,5,0.07730415039028256,0.19734189688297196,0.4326006307796981,0.4203640419852267,0.0,0.4178974509179168,0.012459701254559667,0.03251813646827365,0.5330659868888981,0.46373473655228076,0.40128722640035264,0.36487097806672314,9.550632336512251e-05,0.0002503522388025425,0.08602480833574117,0.07037106689106212,0.43536864739097375,0.3757883172456335
electronic,satisfaction,1,1,1.0,18.0,0.049913173645133424,0.3626792118719599,0.0,0.358333683544394,2.7777777777777777,10.0,0.3634927607689883,1.0706209906862951,0.18244892088599904,0.43789128939254773,0.9999999999999997,1.9999999999999996,4.031810319840159,8.034423706889905,0.2975295735358116,0.560547233107139
excitement,motorcycle,3,5,0.010630165686236027,0.0,0.3368161997978316,0.7182500038554821,0.0,0.72633950369933,0.0009086344970846538,0.0,0.26196521460541927,0.43414557572302825,0.36486264599698054,0.620284851503693,1.2891467152497608e-06,0.0,0.006252072022635242,0.008749864750342033,0.3454823227136363,0.507003427304459
game,tournament,2,6,1.082064837829838,2.552530170910485,0.44065226581743155,1.6269985566090943,0.43773446025682183,0.0,0.3130466855599219,0.7425072722396717,0.5467704924696629,1.4746194109644821,0.43783772773329105,1.2768307673875747,0.011813983943631794,0.028064416294621003,0.29807591638500985,0.7072484925497828,0.46376204575367846,1.1367856404992371
six-wheel,cache,4,1,0.0,0.0,0.22403376167042888,0.01912462134852186,0.22880184880469118,0.0,0.0,0.0,0.14002695446908806,0.03554632357102275,0.2553900979143917,0.07295777677863456,0.0,0.0,0.0016321044378580926,0.0004041550082304509,0.22301397056590244,0.08499267134738393
office,gadget,2,2,0.2494798962997171,0.0008427604752788537,0.6301203003381001,0.8457891639323424,0.6268712630038585,0.8357316201226797,0.034667443903891024,2.3772328675049063e-05,0.5822140330569563,0.80749190269049,0.547318190273627,0.729727729219428,0.00021851561507281442,1.4610803694825711e-09,0.1254210152504143,0.16067716791055212,0.5245107216139053,0.7016707694042972
